N,P,K,temperature,humidity,ph,rainfall,label
16.605539226115667,118.8182440298606,193.43999197157072,22.411344604951502,91.39037828401283,6.483078240686817,122.66802064677162,apple
6.419013524238151,140.5509778907429,207.6748439789097,21.134225142564894,91.13444578283291,6.589423766860665,104.50527756201902,apple
12.20421337853616,128.84258200925797,205.53897766975794,23.112108447856436,90.82281773504621,5.537668665855774,122.0778729073648,apple
7.55991870064846,140.59579118445498,198.6096462616169,22.62899049252092,92.86381780143145,6.1179463041442785,110.06647609458572,apple
27.621026936183632,130.68845106855045,202.41534199304022,22.572670377244588,93.5919200530889,5.510140868125835,101.546905845893,apple
13.343959928613652,142.25695622506063,189.98897820603722,23.17556577239817,93.45280627674832,6.286261505995886,105.91993604628684,apple
25.993810113044034,132.44201980034015,199.64232690195746,66.44933725762199,89.71323382251036,6.588028981330309,104.08076355153882,apple
21.806066702967343,128.31339026628356,201.2539152152825,23.31849283722608,93.83872258947015,5.518902612936221,112.18838615075515,apple
33.19663210674778,121.67041442894984,199.19571245552007,23.926038419133842,90.01343608319293,6.469599846071459,106.20033836083832,apple
28.309161068818206,122.47452410853604,193.17908637080816,22.74881639229616,92.23436982158042,6.516106653687321,111.77924115743146,apple
11.87705954025738,140.99505381938508,200.87908692955253,21.51923989778038,91.86780438292512,6.520663027243174,120.44933557099382,apple
5.483766939905125,118.2036849911829,204.07145584242818,21.237217565850354,91.13449130025177,5.528308858918195,118.30846433605251,apple
0.968270164533763,140.48421047523155,195.48318470685768,23.976213765532297,95.1660548724332,5.929079776786404,106.1485578469789,apple
26.95770153662352,135.6261187733282,199.8476176372137,24.02460688377144,91.10889464630412,5.714726713648603,102.284399900611,apple
27.497041921970798,121.26455741430003,202.6816635310776,23.819611667716636,93.46065392050079,6.463242360698913,109.84372418396744,apple
8.89492739437738,126.45481366415913,205.26164237608566,23.638092202835804,91.33780026128404,5.5638627676811545,111.87393968431677,apple
2.8582454959504395,139.23977950069724,196.59018156623264,21.646178779912148,92.7511711221828,6.326150205986855,117.12202762350584,apple
14.600718509092037,130.9251714492614,194.29354261516406,23.224542633787046,88.45028282135118,5.973112059857986,118.33633768168326,apple
7.435089393385635,122.02447109578937,195.24371843712058,22.226995185130875,95.87911996617757,5.4736613607071805,107.68765006220174,apple
35.16129972811437,146.02656800129233,199.49804821290266,23.644780992423183,90.64292907917262,5.597038986565391,108.25457074498641,apple
34.950957386360805,130.52077552730958,203.95773267355463,24.45381920326957,93.49018913073265,6.309643405372734,101.62318680055702,apple
16.428363859930734,127.31198922502985,200.44907410831507,24.23946112447343,95.17287462135607,5.622732771899756,117.79456931353852,apple
9.170854670191174,136.49102867717158,201.8350473969658,23.0282923940132,89.01374935154298,5.472551387885958,106.72849827596727,apple
37.051635225820974,118.44564630376603,193.1256458321129,23.73840310455399,93.6337953890087,5.5067317148926165,120.17862564924968,apple
31.611942913222855,117.11064249057915,198.7797165016561,23.994205664425106,89.14619913541917,5.517060498619615,111.50225855594663,apple
13.815981834473241,130.91540822483879,197.88922570541925,21.05124784967871,92.11400866908619,6.484633813440068,118.98427174342146,apple
6.656988530488347,124.53365045096422,198.99887208984313,20.836917851529318,96.00565451068583,5.942080065875371,108.92375556027157,apple
23.887650653557323,146.93165138608083,201.0291312355897,23.315582792101726,90.08450653882257,5.985598685718464,108.04849724917257,apple
35.65470003923685,119.61538317611394,206.35808289964243,20.203775669974004,92.05062026861715,6.444333039323085,111.44053166297446,apple
33.37661471854078,129.71442798825024,192.5968500209927,22.955885065310763,93.36630194109553,6.517174957019832,118.68991017112953,apple
18.874639675114356,138.7939720493039,196.7821695139737,23.565574885106365,92.92516596307568,6.543049740667362,125.90625469001147,apple
33.37667466658428,142.53035327944767,198.33552379774977,24.157052269293438,86.91409324690683,6.5441539074959,107.63087460002887,apple
-0.16831607423539763,126.30892508041643,201.5688044188418,23.289624919928517,91.98768342624194,5.712378700670558,126.19219380896511,apple
31.94911112799672,133.24307069248616,196.80197127078088,23.530786591203487,94.4246553340645,5.6826582974062365,125.01286952496855,apple
34.639270763962266,141.9557560442983,196.75303720501248,22.302292895915752,94.80334754984325,6.448704061409479,116.83773967188608,apple
6.474317578707585,137.03559464659332,200.65180173603048,23.0501692532586,89.33680574848302,6.387743455534939,114.79556867415049,apple
27.166849613455312,138.88915532960533,199.08210113852488,23.714949389072498,92.3537725858526,5.533161928623772,116.81825323164851,apple
39.58048186533508,123.81274068073964,194.39691671984625,23.98073061953081,90.39820588713631,5.556232960280617,107.08462516046053,apple
36.4797799890756,142.25050321136862,198.9004789659556,20.88303872342526,89.66446405620778,5.474390008646019,106.682005078015,apple
25.934733963886668,144.26616488478115,207.5659097324427,20.605922052015806,93.11240008194942,6.518945223782196,104.6703081350642,apple
39.27913607474799,136.3461824983575,193.6469967170955,23.78087543407574,92.3000528843138,6.276165239172164,103.26487820765074,apple
30.973047920100242,138.30705126802914,195.77098496783375,23.567260279993345,90.70864912809712,6.441307437177758,121.26726283394079,apple
8.763435385845629,142.49573015313328,197.51817174245764,23.367675539446115,93.79222509710637,6.35187141459999,114.17630403594332,apple
34.46753580295079,143.1449340694775,194.62626160695285,21.492985887799154,94.23370779348431,6.471762495170495,112.49897630772483,apple
13.619000870218963,134.95494396670682,205.09807665334463,21.195981634211588,90.42164627985737,5.442095932468382,107.82975109713477,apple
31.991985153612028,135.6616076374725,205.87477603660605,21.6281849279595,95.43000678294608,6.434841381114825,117.21421429370656,apple
21.007417492562194,137.97485572466044,195.2206381448403,23.76493119167062,89.97068546270627,6.2818552015228,124.95552572605045,apple
14.710528876722812,143.1874239345887,194.3323000993714,23.16081741337545,87.69287845930326,6.4291450749674794,106.36293345534892,apple
11.854654630047241,129.44266506964172,206.16338429207252,23.946250551884354,90.99202554326182,5.5704718554965,119.24220793295638,apple
23.149904987504133,126.45792636750058,200.86804750576493,23.670701298784927,91.38726636209901,5.867048489610888,115.60990251255589,apple
14.121204656777158,125.23173519906655,201.17595593141985,23.397329175809624,95.24473626861884,6.479860927026647,123.17932344730168,apple
14.679071508808734,120.1558916381782,198.35958336687796,21.0381991517042,91.06063946332057,5.4988766424844515,122.01164535806623,apple
40.25097634703422,145.6959011214278,194.1245281610723,21.43043754831088,93.1851315569887,5.7919077223504045,110.17385186779374,apple
38.184740278239374,143.12392949703943,199.72136862271853,23.64712670933484,94.06737966505656,15.065426860116663,114.08495919478129,apple
26.635943519670874,144.5114997597917,198.55686414609292,24.095791493541498,90.68641172507095,5.478700304027344,101.25069833773502,apple
32.511394240515656,140.17366426096575,203.6900975144146,23.67866328464483,92.11633431686751,5.455621546523284,115.60490328401691,apple
23.01346741566704,123.31837125432764,200.55437772484237,20.671157658877554,91.02796802666626,6.009191262493747,109.99016648702072,apple
21.58383257245454,130.98976185807055,200.68442922527547,21.735268984606318,92.45835374068567,6.43836499207341,98.60896517770293,apple
28.345605692518966,130.881784293101,197.07327844620053,20.891041096567246,93.81204392790046,5.527047265111742,114.61423204268581,apple
40.623848233577256,139.56477674320448,203.82362794771652,23.184787492398105,94.60812049217621,6.340820341786922,100.2595070212613,apple
35.38484467376077,131.74778877216508,196.5426858060248,20.779115476537836,95.41608747773836,6.512688498753669,122.10207123213534,apple
23.68411036430851,138.0723896827452,197.0747602101206,22.028377859435142,92.59428638580954,6.407383132647917,122.6649993222305,apple
26.517445767106146,144.57211788134924,200.3444453814753,23.73990566284801,92.95727764440228,6.473724852489131,108.95766114766211,apple
33.34932935513927,138.1712345718289,203.7396596125598,24.138842034749086,89.66162140015037,6.248158704703736,116.5221161715362,apple
15.282638633085275,130.718724988274,202.3649584775636,23.014404979831777,91.02352701994597,6.461637262045095,122.85253049133877,apple
38.685607579717384,222.76000802124548,192.66950775220045,21.866702954098603,91.89679448143572,6.537316892002234,108.3681773930427,apple
15.302569819298867,139.26419660164748,189.81891390900313,21.34303744949654,90.3669872163501,5.420922363666131,127.29601807405038,apple
10.22524183030995,141.7373145765031,200.05106466146935,22.590439766096978,92.4387544372443,6.034583997285961,125.00836256052645,apple
2.6367569085969333,139.88086208783164,193.02426758421143,22.382383019991423,93.06693095486996,5.5728471565364295,105.23403527373345,apple
27.688544384297153,139.22564352396967,201.2102733595029,23.822065139883527,89.97811970085652,6.523530080229025,119.7060936191831,apple
38.21649708700388,144.6261226714447,195.4075158810178,21.871229270182624,93.62726175293562,6.524589797097387,114.9970323304984,apple
28.455526747929316,127.23745814026988,199.32367170499631,21.107632119895637,94.24073404308113,5.607718270805206,114.24773515266622,apple
29.430308461524973,141.43275583069953,210.88398333674638,20.722952488339473,91.64562101984576,6.390604588881393,122.26393675920396,apple
12.950508709280822,135.91980243490474,201.04386661884035,23.32282911723316,93.59635612460923,6.457331461534638,129.02844314093258,apple
10.768714264983524,123.67304183249786,204.78137988518745,21.41023017888467,92.37676871365396,5.558507083805917,112.34449100441346,apple
39.77077999860276,119.39549084461325,192.783633939416,24.070008736939585,95.48854407135653,5.5824620305871315,123.88206766210291,apple
23.231175332624897,128.19754335596866,195.9735317709119,21.059405835818602,91.95944428232785,6.468032250196741,111.44256023308161,apple
-0.1392235105335684,145.11196408408188,192.75356851501732,23.955200153869693,89.6588107779695,6.493910724942755,109.77333584551717,apple
22.498649473905868,117.70492827836787,202.53911774577102,21.12554312633735,91.85668144423694,6.534454641633391,120.83092831390744,apple
39.049991075225165,136.4576190954817,202.30670189915622,23.098819897307223,95.2070597640427,5.560990732751413,117.4736218941798,apple
25.173037474131057,138.79735059419332,198.86248634821652,23.409689193640336,93.97378576176341,5.457501606924613,126.2234563009006,apple
34.271938102342055,125.06315953176265,193.63037594876738,22.3900862105219,92.50908195523638,6.537815835013014,122.1101933424724,apple
28.24705669752932,119.0789534560014,196.5196744272008,23.502951409876193,87.83369126206206,6.197418230214238,118.01841709870956,apple
28.244249855580392,119.92021821893837,198.37908225378794,23.371102088608428,89.87579267490655,6.47983942138161,108.87297407838678,apple
28.706957865563293,132.67031339085173,205.79088640362113,21.754484763302496,91.1140178909963,6.4640548229506205,111.01765680339881,apple
25.142586130193198,120.68388416608897,197.22163924239484,24.190705357965687,89.90214858732561,5.509456346279682,109.53624244502937,apple
34.224936917922655,138.22870498964352,196.46656369860412,21.93781763145752,90.96284590277324,5.56481000203381,125.41633261852324,apple
0.6864053282621332,143.62635351857094,198.78952837214007,22.74841659280195,90.66569268279744,5.527752706936945,102.52716508316192,apple
25.353457497587467,138.40946163127924,201.334589959628,24.156607563955777,94.59091259549999,5.502419042097209,106.4626618384715,apple
-1.525157335486411,135.56119657679054,203.96254593716927,22.52425194664158,90.92908565174112,5.549925057403221,118.29067563839676,apple
26.880739201631847,119.32473746537993,203.20928950568347,20.68776773880383,90.1194456453068,6.561875651135258,112.11244921223377,apple
6.518865218436829,136.2030840542729,200.02316095288523,21.780455846104047,94.86634418835162,6.534193685829785,102.29686824707805,apple
15.073713530507524,222.76000802124548,202.67612503848557,23.98793183812295,92.71523689016357,5.495824457833972,115.70555196504048,apple
29.098025955086175,134.9696755625809,194.54620108557486,21.549716084567503,91.89014032242656,6.1971079652923375,121.95640016996316,apple
8.104026511561138,123.3362661230314,199.61710075617117,24.00183117930851,94.13684065495595,6.139388673212811,106.74696199779152,apple
12.755548794946344,118.4968157617701,205.93198470366067,23.498884629025255,93.93742340316528,6.180191319265338,117.77570598954374,apple
30.420701274525435,127.45747246822344,194.84237768859825,21.74603518946848,93.54036665867349,6.23456237208843,124.98761267199896,apple
